duration,actor_2_name,genres,actor_1_name,actor_3_name,plot_keywords,budget,success_label,director_name,movie_title
99.0,Michel Côté,Action|Drama|Horror|Thriller,Patrick Huard,Jean Pierre Bergeron,canadian gothic|hospital|murder|paranormal|supernatural,3200000.0,0,Éric Tessier,Sur le seuil 
107.0,Samantha Morton,Drama,Billy Crudup,Mark Webber,hospital|love|mennonite|shower|song,2500000.0,1,Alison Maclean,Jesus' Son 
96.0,Ato Essandoh,Comedy|Drama|Romance,Joan Chen,Jessica Hecht,chinese|chinese american|lesbian love|mother daughter relationship|surgeon,,1,Alice Wu,Saving Face 
101.0,Christopher Simpson,Drama,Satish Kaushik,Tannishtha Chatterjee,arranged marriage|bangladesh|buckingham palace|september 11 2001|title directed by female,,1,Sarah Gavron,Brick Lane 
89.0,Joshua Ormond,Comedy|Crime|Drama|Sci-Fi,Frank Langella,Ana Gasteyer,burglary|dementia|near future|robot|thief,2500000.0,1,Jake Schreier,Robot & Frank 
106.0,Julian Richings,Drama|Romance,Sarah Polley,Amanda Plummer,cancer|death|doctor|drinking|love,2000000.0,1,Isabel Coixet,My Life Without Me 
95.0,Jennifer Jason Leigh,Comedy|Drama|Romance,Shailene Woodley,Dayo Okeniyi,crying man|high school|high school senior|men's clothing store|party,2500000.0,1,James Ponsoldt,The Spectacular Now 
34.0,Elden Henson,Comedy|Family|Musical|Romance|Short,William Hurt,Michael Bower,student film|wonder years,34000.0,1,Randall Miller,Marilyn Hotchkiss' Ballroom Dancing and Charm School 
101.0,Tal Bachman,Comedy|Documentary|War,Bill Maher,Steve Burg,catholic|christian|jew|muslim|religion,2500000.0,1,Larry Charles,Religulous 
112.0,Sheryl Crow,Documentary,Larry David,George W. Bush,alternative energy|energy|fuel|green|oil,2500000.0,1,Joshua Tickell,Fuel 
100.0,Diana Scarwid,Drama,Bruce McGill,Tom Bower,,2500000.0,0,Tim Boxell,Valley of the Heart's Delight 
92.0,Stephen Root,Comedy|Sport,Gary Cole,Joel David Moore,dodgeball|gym|las vegas|pirate|ups,20000000.0,1,Rawson Marshall Thurber,Dodgeball: A True Underdog Story 
100.0,Carly Schroeder,Comedy|Drama|Family,Katharine Ross,George Harris,dolphin|island|research|tourist|town,2500000.0,0,Michael D. Sellers,Eye of the Dolphin 
80.0,Emily Pearson,Documentary,Dustin Lance Black,Gavin Newsom,church|marriage|mormon|mormon church|proposition,2500000.0,1,Reed Cowan,8: The Mormon Proposition 
106.0,Anupam Kher,Comedy|Drama|Romance,Larry Miller,Shriya Saran,birthday|call center|fiance|hotel|indian,14000000.0,0,James Dodson,The Other End of the Line 
103.0,Rüdiger Vogler,Horror|Thriller,Benno Fürmann,Sebastian Blomberg,dissection|male pubic hair|medical school|medical student|train,8400000.0,0,Stefan Ruzowitzky,Anatomy 
90.0,Jacob Vargas,Drama|Romance|Sci-Fi|Thriller,Leonor Varela,Tenoch Huerta,computer|future|mexican immigrant|network|wilhelm scream,2500000.0,0,Alex Rivera,Sleep Dealer 
96.0,Rainn Wilson,Comedy|Crime|Drama,Linda Cardellini,Paul T. Taylor,drug dealer|superhero|tragedy|tragic hero|tragic love,2500000.0,1,James Gunn,Super 
89.0,Piper Mackenzie Harris,Comedy|Drama|Family|Romance,Ashley Scott,Lochlyn Munro,boss|holiday|letter|north pole|santa,2500000.0,0,John Murlowski,Christmas Mail 
87.0,Cecilia Pillado,Comedy|Horror,Clifton Collins Jr.,David Masterson,catering|monster|one word title|party|wasp,2500000.0,0,Benni Diez,Stung 
94.0,Emmanuel Kabongo,Horror,Natasha Lyonne,Mark Webber,,3500000.0,0,Danny Perez,Antibirth 
120.0,Harry Lennix,Drama|History,Bernie Mac,Andre Braugher,actor|bus|march|million man march|religion,2400000.0,1,Spike Lee,Get on the Bus 
101.0,Max Ryan,Drama|Horror|Mystery|Thriller,Marc Blucas,Justine Waddell,bound with duct tape|flash forward|number|riddle|stalking,2400000.0,0,Robby Henson,Thr3e 
84.0,Patrick Fischler,Adventure|Comedy|Sci-Fi,Anthony 'Citric' Campos,David Herman,experiment|future|hibernation|stupidity|top secret,,0,Mike Judge,Idiocracy 
110.0,Kevin Leslie,Crime|Drama,Simon Merrells,Kris Sommerville,,2500000.0,0,Zackary Adler,The Rise of the Krays 
101.0,Joseph Gilgun,Crime|Drama,Stephen Graham,Jack O'Connell,england|racism|racist|skinhead|violence,1500000.0,1,Shane Meadows,This Is England 
101.0,Sean Pertwee,Comedy|Sci-Fi,Julian Glover,Bianca Brigitte VanDamme,acronym in title|period in title|title ends with period,2500000.0,0,Dominic Burns,Alien Uprising 
101.0,Basil Rathbone,Comedy|Musical,Esther Williams,Red Skelton,college|teacher|theatrical producer|tutu|wedding,2361000.0,0,George Sidney,Bathing Beauty 
105.0,Aimee Garcia,Drama|Musical,Jossara Jinaro,Rene Rosado,exclamation point in title|imperative in title|punctuation in title|three word title,2450000.0,0,Carmen Marron,Go for It! 
97.0,Michael O'Neill,Comedy|Drama|Family,Ethan Embry,Alexandra Holden,best friend|friendship|population|state in title|texas,,1,Tim McCanlies,"Dancer, Texas Pop. 81 "
108.0,Ava Gardner,Drama|Family|Musical|Romance,Agnes Moorehead,Howard Keel,gambling|interracial marriage|love|miscegenation|showboat,2295429.0,1,George Sidney,Show Boat 
95.0,Cinda McCain,Drama,Tom Skerritt,Luke Perry,death of loved one|loss of father|loss of loved one|musician|singer,,0,Mario Van Peebles,Redemption Road 
108.0,Ellen Burstyn,Thriller,Topher Grace,Christopher Heyerdahl,bouquet|house fire|praying|serial killer|tied to a chair,,0,Jason Stone,The Calling 
90.0,Phil Hartman,Adventure|Animation|Comedy|Family|Fantasy|Musical,Jon Lovitz,Mindy Sterling,journey|obsolescence|radio|toaster|vacuum cleaner,2300000.0,1,Jerry Rees,The Brave Little Toaster 
120.0,Deems Taylor,Animation|Family|Fantasy|Music,Leopold Stokowski,,apprentice|classical music|disney|mouse|orchestra,2280000.0,1,James Algar,Fantasia 
104.0,Fernando Rey,Action|Crime|Drama|Thriller,Roy Scheider,Tony Lo Bianco,crime boss|drug smuggling|heroin|mafia boss|organized crime,1800000.0,1,William Friedkin,The French Connection 
90.0,Sebastian Aguilar,Drama|Thriller,Nicole Smolen,Ivette Alvarez,,2500000.0,1,Jaco Booyens,8 Days 
91.0,Dana Kimmell,Horror|Thriller,Richard Brooker,Catherine Parks,defecation|hockey mask|jason voorhees|lake|serial killer,4000000.0,0,Steve Miner,Friday the 13th Part III 
92.0,Melanie Kinnaman,Horror|Mystery|Thriller,Tiffany Helm,Dominick Brascia,jason voorhees|murder|new jersey|nightmare|teenager,2200000.0,0,Danny Steinmann,Friday the 13th: A New Beginning 
117.0,Louise Fletcher,Drama,Henry Thomas,A.J. Buckley,1850s|christian film|dark secret|funeral|sin eater,2200000.0,0,Michael Landon Jr.,The Last Sin Eater 
120.0,Delroy Lindo,Drama,Alexa PenaVega,Madison Pettis,belief|faith|pastor|question in title|three word title,2300000.0,0,Jon Gunn,Do You Believe? 
90.0,Kayla Ewell,Thriller,Brian Austin Green,Linden Ashby,championship|hit and run|police|police investigation|volleyball,2200000.0,0,Hayley Cloake,Impact Point 
119.0,Greer Garson,Drama,Jessica Tandy,Lionel Barrymore,immigrant|maid|steel mill|strike|union,2160000.0,1,Tay Garnett,The Valley of Decision 
90.0,Ethan Peck,Drama|Thriller,Jessica Lowndes,Brad Schmidt,flare gun|island|plane crash|soccer team|stranded,,0,Shyam Madiraju,Eden 
90.0,Zohra Segal,Comedy|Drama|Romance,Saeed Jaffrey,Shobu Kapoor,acceptance|coming out to family|gay|large family|wedding,1200000.0,0,Harmage Singh Kalirai,Chicken Tikka Masala 
97.0,James Wolk,Comedy|Music|Romance,Ryan Guzman,Jason Ritter,claim in title|contraction in title|new york|new york city|woodstock,2400000.0,0,Rita Merson,Always Woodstock 
90.0,Daniel Kash,Action|Comedy|Horror,Rachel Skarsten,Stefanie Drummond,cult film|demon|monster slayer|uncle|vomiting,2500000.0,0,Jon Knautz,Jack Brooks: Monster Slayer 
172.0,Teresa Wright,Drama|Romance|War,Myrna Loy,Dana Andrews,love|pity|readjusting to civilian life|veteran|world war two veteran,2100000.0,1,William Wyler,The Best Years of Our Lives 
115.0,Nick Stahl,Biography|Crime|Drama,Kelli Garner,Brad Renfro,cruelty|friend|male frontal nudity|male nudity|pubic hair,,1,Larry Clark,Bully 
89.0,Per Christian Ellefsen,Comedy|Drama,Jørgen Langhelle,Sven Nordin,friendship|mental illness|poet|sex obsession|virgin,15500000.0,1,Petter Næss,Elling 
125.0,Arturo Castro,Crime|Drama,Michael Derek,Brad Lee Wind,,2100000.0,1,Robert Fontaine,Mi America 
78.0,Pablo Rosso,Horror,Manuela Velasco,Carlos Lasarte,apartment building|character's point of view camera shot|fire station|subjective camera|television reporter,1500000.0,1,Jaume Balagueró,[Rec] 
89.0,Martha Higareda,Drama,Rosie Perez,Cheyenne Haynes,,2100000.0,0,Patricia Cardoso,Lies in Plain Sight 
100.0,David Proval,Comedy|Drama|Mystery|Romance|Thriller,Travis Myers,Carmen Argenziano,,2100000.0,1,Dan Perri,Sharkskin 
77.0,Michael Chapman,Horror|Sci-Fi|Thriller,Walter Hendrix III,Louise Brealey,hazmat suit,,0,Neil Mcenery-West,Containment 
81.0,Maria Doyle Kennedy,Adventure|Drama|Western,James Ransone,Shaun O'Hagan,,2100000.0,0,Anthony O'Brien,The Timber 
115.0,Daniela Bianchi,Action|Adventure|Thriller,Robert Shaw,Lois Maxwell,assassin|british agent|british secret service|decoder|russian,2000000.0,1,Terence Young,From Russia with Love 
96.0,Jessica Dublin,Action|Comedy|Horror|Sci-Fi,Phoebe Legere,Lisa Gaye,bare breasts|japan|tokyo japan|toxic avenger|troma,2300000.0,0,Michael Herz,The Toxic Avenger Part II 
60.0,Alan Autry,Crime|Drama|Mystery,Carroll O'Connor,Crystal R. Fox,detective|mississippi|police|police detective|small town,,1,,In the Heat of the Night             
89.0,John Beck,Comedy|Sci-Fi,Woody Allen,Mews Small,frozen|future|health food|leader|police,2000000.0,1,Woody Allen,Sleeper 
100.0,Ruby Harris,Horror|Mystery,Maika Monroe,Jake Weary,ambiguous ending|being followed|sex scene|supernatural|supernatural being,2000000.0,1,David Robert Mitchell,It Follows 
88.0,John Carradine,Comedy,Woody Allen,Lynn Redgrave,aphrodisiac|court jester|jester|queen|written and directed by cast member,2000000.0,1,Woody Allen,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask 
129.0,Brock Peters,Crime|Drama,Robert Duvall,William Windom,1930s|alabama|lawyer|six year old|trial,2000000.0,1,Robert Mulligan,To Kill a Mockingbird 
87.0,Bruce Spence,Action|Adventure|Sci-Fi|Thriller,Vernon Wells,Kjell Nilsson,australian|gasoline|post apocalypse|refinery|warrior,2000000.0,1,George Miller,Mad Max 2: The Road Warrior 
102.0,Anita Mui,Action|Comedy,Andy Lau,Ho-Sung Pak,battle|fight|fighting|martial artist|snake,2000000.0,1,Chia-Liang Liu,The Legend of Drunken Master 
152.0,Shelley Winters,Crime|Drama|Romance,James Mason,Lois Maxwell,lolita|nymphet|older man young girl relationship|professor|writer,2000000.0,1,Stanley Kubrick,Lolita 
118.0,Brendan Sexton III,Biography|Crime|Drama|Romance,Alicia Goranson,Jeannetta Arnette,drinking|female dressed as male|love|nebraska|transgender,2000000.0,1,Kimberly Peirce,Boys Don't Cry 
86.0,Julia Taylor Ross,Drama|Horror|Mystery|Thriller,Eric Sheffer Stevens,Adam Trese,bound and gagged|girl|haunted house|hearing noises|uninterrupted shot,2000000.0,0,Chris Kentis,Silent House 
137.0,Ulrich Mühe,Drama|Thriller,Sebastian Koch,Martina Gedeck,east germany|police|secret police|stasi|writer,2000000.0,1,Florian Henckel von Donnersmarck,The Lives of Others 
129.0,Alex Kendrick,Drama,Ben Davies,T.C. Stallings,faith|fatherhood|integrity|police|responsibility,2000000.0,1,Alex Kendrick,Courageous 
134.0,Jackie Gleason,Drama|Sport,George C. Scott,Murray Hamilton,drink|manager|money|partner|pool hall,2000000.0,1,Robert Rossen,The Hustler 
119.0,Spencer Tracy,Adventure|Drama|Romance|Western,Hedy Lamarr,Claudette Colbert,oil|oil field|oil tycoon|partnership|wildcatter,1614000.0,1,Jack Conway,Boom Town 
80.0,Charles Linton,Animation|Comedy|Drama,Michel Robin,Béatrice Bonifassi,belleville|dog|mafia|tour de france|very little dialogue,9500000.0,1,Sylvain Chomet,The Triplets of Belleville 
89.0,Irene Bedard,Comedy|Drama,Michael Greyeyes,Gary Farmer,family abandonment|fire|loss of father|native american protagonist|native american reservation,2000000.0,1,Chris Eyre,Smoke Signals 
101.0,James Urbaniak,Biography|Comedy|Drama,Josh Hutcherson,Daniel Tay,1980s|comic book|dark horse comics|reference to david letterman|robert crumb,,1,Shari Springer Berman,American Splendor 
80.0,Albert Delpy,Drama|Romance,Vernon Dobtcheff,Marie Pillet,book|bookstore|love|simultaneity|train,2700000.0,1,Richard Linklater,Before Sunset 
115.0,Jorge Salinas,Drama|Thriller,Adriana Barraza,Goya Toledo,animal in title|dog fight|mexico city|multiple perspectives|nonlinear timeline,2000000.0,1,Alejandro G. Iñárritu,Amores Perros 
100.0,Sarah Clarke,Drama,Holly Hunter,Kip Pardue,13 year olds|adolescence|friend|peer pressure|teacher,1500000.0,1,Catherine Hardwicke,Thirteen 
118.0,Celeste Holm,Drama|Romance,Dean Stockwell,John Garfield,bigotry|jewish|prejudice|racism|writer,2000000.0,1,Elia Kazan,Gentleman's Agreement 
100.0,Shelley Waggener,Drama,Jennifer Lawrence,Lauren Sweetser,bail|crystal meth|family relationships|female protagonist|search for father,2000000.0,1,Debra Granik,Winter's Bone 
106.0,Brendan Mackey,Adventure|Documentary|Drama|Sport,Nicholas Aaron,Joe Simpson,bone|climbing|crevasse|partner|rope,,1,Kevin Macdonald,Touching the Void 
106.0,Don Ameche,Drama|Musical|Romance,Tyrone Power,John Carradine,band|dance|ragtime|singer|violinist,2000000.0,1,Henry King,Alexander's Ragtime Band 
91.0,Brad William Henke,Comedy|Drama,Najarra Townsend,Miranda July,fellatio|seven word title|shoe salesman|title directed by female|written by director,2000000.0,1,Miranda July,Me and You and Everyone We Know 
105.0,George W. Bush,Crime|Documentary,Matt Damon,Barney Frank,florida|iceland|interview|new york city new york|recession,,1,Charles Ferguson,Inside Job 
96.0,Emily Ratajkowski,Drama|Music|Romance,Vanessa Lengies,Jonny Weston,box office flop|critically bashed|male objectification|narcissism|wannabe dj,2000000.0,0,Max Joseph,We Are Your Friends 
116.0,Gano Grills,Action|Crime|Drama|Thriller,Henry Silva,Richard Portnow,african american|code|dog|pigeon|samurai,,1,Jim Jarmusch,Ghost Dog: The Way of the Samurai 
116.0,Christian Bale,Action|Crime|Drama|Thriller,J.K. Simmons,Noel Gugliemi,blood splatter|friend|lapd|mexican|violence,2000000.0,1,David Ayer,Harsh Times 
97.0,Leonor Varela,Crime|Drama|Thriller,David Oyelowo,Sydelle Noel,auto theft|based on true story|drug addict|kidnapping|violence,2000000.0,0,Jerry Jameson,Captive 
101.0,Enrico Colantoni,Comedy|Romance,Julia Roberts,Blair Underwood,birthday|friend|hollywood|party|sex,2000000.0,0,Steven Soderbergh,Full Frontal 
98.0,Tawny Kitaen,Horror|Mystery|Thriller,Kathleen Wilhoite,Rose Marie,evil spirit|hatchet|ouija|ouija board|psychopathic killer,2000000.0,0,Kevin Tenney,Witchboard 
22.0,Amy Sedaris,Comedy,Stephen Colbert,Maria Thayer,alternative comedy|female protagonist|high school|social satire|three word title,,1,,Strangers with Candy             
150.0,Brian Blessed,Drama,Julie Christie,Richard Briers,classic literature|denmark|funeral|madness|prince,18000000.0,1,Kenneth Branagh,Hamlet 
101.0,Peter Stickles,Comedy|Drama|Romance,Sook-Yin Lee,Raphael Barker,controversy|ejaculation|male frontal nudity|oral sex|unsimulated sex,2000000.0,0,John Cameron Mitchell,Shortbus 
90.0,Ronny Dayag,Animation|Biography|Documentary|Drama|History|War,Ari Folman,Zahava Solomon,bar|dog|interview|lebanon|nightmare,1500000.0,1,Ari Folman,Waltz with Bashir 
120.0,Kirby Heyborne,Adventure,Noah Danby,Bruce Newbold,jerusalem|journey|promised land|ship|wilderness,2000000.0,0,Gary Rogers,"The Book of Mormon Movie, Volume 1: The Journey "
102.0,Dick Cheney,Documentary|War,Campbell Scott,Donald Rumsfeld,american politics|iraq|iraq war|occupation|white house,2000000.0,1,Charles Ferguson,No End in Sight 
102.0,David Fine,Drama|Romance,Alexander Skarsgård,Austin Lyon,1970s|mother's boyfriend|overalls|phone booth|sexual promiscuity,2000000.0,1,Marielle Heller,The Diary of a Teenage Girl 
60.0,Jon Tenney,Comedy|Drama|Romance,Anne Hathaway,Debrah Farentino,breaking the fourth wall|brother brother relationship|high school friends|imperative in title|skateboard,,1,,Get Real             
100.0,Buzz Aldrin,Documentary|History,John F. Kennedy,Neil Armstrong,1960s|astronaut|moon|nasa|spacecraft accident,2000000.0,1,David Sington,In the Shadow of the Moon 
104.0,Zoe Kazan,Drama|Western,Bruce Greenwood,Shirley Henderson,desert|oregon|survival|trust|water,,0,Kelly Reichardt,Meek's Cutoff 
89.0,Bill Maher,Biography|Documentary|History,Hugh M. Hefner,Linda Lovelace,clitoris|deep throat|fellatio|oral sex|porn industry,2000000.0,1,Fenton Bailey,Inside Deep Throat 
99.0,Manny Perez,Crime|Drama|Romance,Danny Aiello,Ajay Naidu,detective|food|gangster|police|restaurant,,1,Bob Giraldi,Dinner Rush 
96.0,Bob Balaban,Comedy|Drama,Alanna Ubach,Jamie Kennedy,office|office politics|photo booth|snobbery|title directed by female,,0,Jill Sprecher,Clockwatchers 
86.0,Krysta Rodriguez,Comedy,Matt Bennett,Zack Pearlman,masturbation|porn star|sex lesson from a prostitute|spreadeagle|topless,3400000.0,0,Huck Botko,The Virginity Hit 
98.0,Isabelle Adjani,Comedy|Drama|Thriller,Christopher Lambert,Jean-Hugues Anglade,band|blackmail|safe|subway|train,17000000.0,0,Luc Besson,Subway 
96.0,Mark Margolis,Comedy|Drama,Robin Williams,Frank Langella,artist|butchery|catholic|catholic school|friend,6000000.0,1,David Duchovny,House of D 
94.0,Nathan Parsons,Comedy|Fantasy|Horror|Thriller,Jess Weixler,John Hensley,high school|purity|stepbrother|temptation|vagina dentata,,0,Mitchell Lichtenstein,Teeth 
91.0,Stephane Gauger,Action|Adventure|Comedy|Drama|Music|Sci-Fi,Jeffrey Falcon,Kim De Angelo,boy|guitar|orphan|rock 'n' roll|sword,2000000.0,1,Lance Mungia,Six-String Samurai 
,Bobby Deol,Action|Comedy|Romance|Thriller,Karisma Kapoor,Shakti Kapoor,elevator|news reporter|police|restaurant|waiter,,0,Kundan Shah,Hum To Mohabbat Karega 
90.0,Neil Maskell,Biography|Comedy|Drama|Music,Paul Kaye,Kate Magowan,deafness|disappearance|ears|ibiza|musician,,1,Michael Dowse,It's All Gone Pete Tong 
85.0,Steve Buscemi,Comedy|Drama,Peter Dinklage,Romany Malco,city name in title|male frontal nudity|place name in title,3800000.0,0,Hue Rhodes,Saint John of Las Vegas 
96.0,Annette Badland,Comedy|Drama|Romance|Sport,Bob Hoskins,Karl Collins,fight|gang|hiking|wales|working class,,1,Shane Meadows,24 7: Twenty Four Seven 
129.0,Caleb Landry Jones,Drama,Jeremy Irvine,Matt Craven,box office flop|critically bashed|gay rights|new york city|stonewall riots,13500000.0,0,Roland Emmerich,Stonewall 
60.0,Colin Ferguson,Comedy|Drama|Sci-Fi,Joe Morton,Salli Richardson-Whitfield,alternate reality|pacific northwest|small town|small town life|small town sheriff,,1,,Eureka             
93.0,Sanjay Mishra,Animation|Comedy|Family|Romance,Saif Ali Khan,Javed Jaffrey,india|love|love at first sight|mumbai india|reference to edward scissorhands,,0,Jugal Hansraj,Roadside Romeo 
100.0,Frank Vincent,Crime|Drama,Vincent Pastore,Chuck Zito,gangster|heist|internet|mafia|miami florida,,0,Danny Provenzano,This Thing of Ours 
97.0,Jansen Panettiere,Adventure|Family|Fantasy,Alex Kendrick,Tiya Sircar,cave|cobra|island|medallion|waterfall,,0,Bill Muir,The Lost Medallion: The Adventures of Billy Stone 
94.0,Jeremy Jordan,Comedy|Drama|Musical|Romance,Anna Kendrick,Charly Bivona,based on play|number in title,,0,Richard LaGravenese,The Last Five Years 
95.0,Amy Ryan,Drama,Merritt Wever,Paul Adelstein,cellphone|detective|missing person|private detective|train,1500000.0,0,Noah Buschel,The Missing Person 
